105,Florida Department of Children and Families,"The Department of Children & Families is committed to working in partnership with local communities to ensure safety, wellbeing and self-sufficiency for the people we serve.Disaster Food Stamp Program: 800-342-9274 or your local office of the Department of Childrenand Families 866-762-2237, 9393 North Florida Avenue, Tampa, FL, 33612-7907, Open","9393 North Florida Avenue, Tampa, FL, 33612",28.0361702,-82.4573926,http://localhost:3000/blue_ribbon/partners/105.json
106,Florida Diagnostic & Learning Resources System,"Florida Diagnostic & Learning Resources System provides diagnostic and instructional services to exceptional student education programs. In-service training, information and consultation. Identifies exceptional students. Parent resource collection. In-services, public support. The FDLRS network provides support services to district exceptional student education programs statewide. Center activities focus on enhancement of learner outcomes, partnerships betweenfamilies and professionals, early childhood identification and evaluation, in-service training, instructional technology, interagency services, and implementation of state educational goals and priorities. Services are available to district, agency, community and other personnel working with students with disabilities and their families. FDLRS/NEFEC activities are divided under the following four functions: Child Find Human Resources Development Parent Services Technology813-837-7777, 4210 West Bay Villa Avenue, Tampa, FL, 33611 Open, Birth to age 5 for Developmental Assessments","4210 West Bay Villa Avenue, Tampa, FL, 33611",27.907017,-82.515257,http://localhost:3000/blue_ribbon/partners/106.json
107,Florida Division of Blind Services,"Serves the blind and visually impaired (infants, elderly) for Hillsborough, Polk, Pasco, Sumter, Pinellas, Hernando, and Hardee Counties. Services include job training / placement for adults, counseling, independent living skills, eye medical care, talking books, referral service, and  serves newborns to elderly. Visually impaired information/referral. Rehab/teaching, coordination with public schools, for blind children and social services advocacy. Services to Children, Children and Families services are provided to eligible children who are blind or visually impaired and their families so that they may reach educational and independent living goals. Successful out comes enable children to transition from preschool to school and from school to work or other appropriate community programs. Services to Older Adults or Nonworking Blind Independent living services are provided to enable individuals who are blind and severely visually impaired to live more independently in their homes and communities with the maximum degree of self-direction. Successful outcomes enable individuals to live more independently in their community and/or transition to the world of work. Services to  Individuals Seeking Employment Vocational rehabilitation services are provided to assist individuals who have a bilateral visual impairment which constitutes or results in a substantial impediment to employment and need services to prepare for, enter, or engage in or retain gainful employment. Successful outcomes lead to achievement of employment goals. Employer Services, Employers who need information about how to make a job accessible to an employee with a visual impairment or want to hire a qualified employee can contact us for this information. ,>Business Enterprise Services ,The Business Enterprise Program provides job opportunities in the food service sector for eligible blind persons under the Randolph-Sheppard Act. Job opportunities include snack bar, cafeteria, highway vending machines, or non-highway vending. The FDBS also provides information and reading materials needed by individuals residing in Florida who are unable to use standard print as the result of visual, physical, or reading disabilities. These services are provided through its Bureau of Braille and Taking Book Library Services. ,Braille and Talking Book Library Services ,Since 1950, the bureau has been designated by the Library of Congress/National Library Service for the Blind and Physically Handicapped (NLS) as the regional library for Florida and loans Braille and recorded books and magazines to all eligible residents of the state. In addition, the bureau has established eleven sub-regional libraries to provide local talking book services to residents of metropolitan areas. Reading materials are sent to and from customers via postage free mail and all services are provided at no charge. As the largest library of its kind, the bureau currently has more than two million books in Braille and recorded formats available for loan to individuals with print disabilities.813-871-7190, 415 South Armenia Avenue, Tampa, FL, 33609 Trouble with vision in both eyes; don't have to be legally blind","415 South Armenia Avenue, Tampa, FL, 33609",27.940141,-82.485569,http://localhost:3000/blue_ribbon/partners/107.json
108,Florida Inclusion Network,"The Florida Inclusion Network provides learning opportunities, consultation, information, and support to educators, families, and community members resulting in the inclusion of all students. Here are some ways that FIN helped schools this year: Assisted teachers and staff as they develop schedules that ensure every student gets the support they need. Planned with teachers and family members to include a child with Down Syndrome in the regular first grade. Facilitated the development of study groups to help teachers learn about and apply differentiated instructional strategies for students at all ability levels. Worked with a middle school develop a program where peers support students with disabilities in general education settings. Guided a team of teachers as they adapted the high school English curriculum for students with learning disabilities. Supported teacher teams as they designed methods of planning and teaching together. Advised district staff on ways to support schools implementing inclusive practices. What can a FIN Facilitator do for you? Help your district and school identify needs for inclusive practices Meet with teams of staff and family to plan for inclusion Conduct study groups and develop communities of learning Provide training on a variety of topics  related to inclusion and student achievement Help you select suitable materials and resources for inclusive classrooms Guide teams through problem solving What professional learning opportunities does FIN offer? Collaborative Planning and Teaching: This two-day workshop provides education teams with practical information and strategies to support the collaborative teaching process. Collaborative instructional models offer schools the structure and flexibility to ensure that all learners have access to general education curriculum and instruction, resulting  in increased student achievement. Participants in this workshop will learn how to work   together to plan and implement flexible supports for students with and without disabilities in inclusive classrooms. This training is designed for school teams including school administrators, general and special education teachers, support staff, and family members. Differentiated Instruction: This workshop provides an orientation to the topic of differentiated instruction in mixed-ability classrooms. The key principles that guide the planning and implementation of differentiated instruction are examined within the context of the general education curriculum for grades K-12. A variety of approaches are explored including flexible grouping, curriculum based assessment, tiered lesson plans, and “low prep” instructional strategies that can meetthe needs of all learners across all ability levels. Teachers who attend this training leave with an array of practical strategies that they can apply immediately in any classroom. Peer Supports for Inclusive Classrooms: This workshop provides education teams with tools and strategies to unleash the power of peers to support students with disabilities in inclusive settings. Participants in this training will learn how to plan and implement a formal peer support program that can result in positive outcomes for students with and without disabilities. Schools receive a guide that includes useful tools for implementing peer supports such as peer training outlines, permission letters, grading criteria, student applications, student documentation, and evaluation forms. Schools will leave this workshop with a plan and resources to get peer supports started on their campus. Building Learning Communities: A learning community is described as “an interdisciplinary team of educators that meet on a regular basis for the purposes of learning, joint planning, and problem solving. These teams operate from theassumption that there is a commitment to adhere to the norms of continuous improvement and experimentation as they engage in their daily work.” (National Staff Development Council, 2006). The Florida Inclusion Network can help your school create and maintain learning communities that support inclusive practices and higher achievement for all students. Learning communities may include, but are not limited to, the following: study groups on a variety of topics such as differentiating instruction and inclusive best practices collaborative teaching teams’ data analysis and school improvement teams family involvement teams.813-837-7730, 4210 West Bay Villa Avenue, Tampa, FL, 33611, Open","4210 West Bay Villa Avenue, Tampa, FL, 33611",27.907017,-82.515257,http://localhost:3000/blue_ribbon/partners/108.json
109,Florida KidCare Military Outreach,"Florida Covering Kids & Families (FL-CKF) Military Outreach conducts statewide outreach for Florida’s Children Health Insurance Program, Florida KidCare and Medicaid to service members and their families, veteran support organizations, and other entities that serve service members past and present. Military families can get lost in the shuffle when it comes to providing information about the availability of civilian services. Many military-based services are discontinued when the service member is off active duty status and there tends to be a gap in the continuity of services for some service members. F L-CKF is working to reduce that gap  when it comes to children's health insurance coverage. , 813-974-1449 , The Lawton & Rhea Chiles Center for Healthy Mothers and Babies USF , Tampa , FL , 33613 , Eligibility for the Florida KidCare program is based on family size and household income. Those families with incomes under 200% of the Federal Poverty Level (FPL) may be eligible for subsidized health coverage or Medicaid. Families over 200% FPL with children ages one through 18 may be eligible to enroll in Florida KidCare, but at the full cost of their coverage. Except for Medicaid, a child applying for subsidized Florida KidCare coverage must meet these general guidelines: Child be uninsured at time of application. Under the age of 19. Not be the dependent of a state employee eligible for state benefits (but may be eligible for full pay option). Not be the inmate of a public institution. Currently reside in Florida. Be a U.S. citizen or qualified noncitizen (noncitizen children are eligible for the full pay option.","3111 E Fletcher Ave, Tampa, FL 33613",28.0681701,-82.423843,http://localhost:3000/blue_ribbon/partners/109.json
110,Florida KidCare Outreach at St. Josephs Advocacy Center,"In an effort to provide children with greater access to quality health care, St. Joseph's Children's Advocacy in partnership with Kids Health Care Foundation, offers outreach and application assistance for Florida KidCare. If families have a question about Florida KidCare or would like to receive application assistance, please call Michele Pernula with the St. Joseph's Children's Advocacy Center.863-660-3047, 863-660-3047, 1401-A East Fowler Avenue, Tampa, FL, 33612, Any child, 0 18 years of age, in the state of Florida that is in need of health insurance.","1401-A East Fowler Avenue, Tampa, FL, 33612",28.0534461,-82.4442952,http://localhost:3000/blue_ribbon/partners/110.json
111,Florida Mentor Network,"Florida Mentor is a therapeutic and developmental foster care company with offices throughout Florida. Florida Mentor was founded to provide these foster care services to children and adolescents exhibiting behavioral, emotional, and developmental needs. The Florida Mentor system supports hundreds of children requiring therapeutic intervention, both in private foster homes and group homes around the state. It is the goal of Florida Mentor to provide quality and comprehensive therapeutic services to children in need. The MENTORNetwork is about helping people. We serve people with developmental disabilities, children with emotional and behavioral challenges, and people with acquired brain injury by offering community-based, residential, in-home and out-of-home services to fit each individual's needs and preferences. Florida Mentor is just a part of that caring network. Join us and change a life for the better. Let’s make a difference…one person at a time.813-281-0123, 4600 West Cypress Street, Tampa, FL, 33607People with developmental disabilities, Children with emotional and behavioral challenges, & People with acquired brain injury","4600 West Cypress Street, Tampa, FL, 33607",27.951637,-82.522588,http://localhost:3000/blue_ribbon/partners/111.json
112,Florida Parental Information and Resource Center PIRC,"The Florida PIRC at USF provides training and technical assistance to schools and districts on ways to effectively involve parents in their children’s education in order for all students to achieve at the highest academic level. The Florida PIRC at USF also helps schools and districts meet the requirements for parent involvement of the No Child Left Behind (NCLB), Title I legislation. The Florida PIRC at USF especially seeks to support families of children who may be educationally disadvantaged because of economic factors, differences in language, or learning challenges. Significant emphasis also is given to supporting early childhood parent education, recognizing that a solid foundation for learning is best established in the early years. ,The goals of the PIRC are designed to increase parents’ knowledge, skills, and confidence in becoming engaged in their children’s education in meaningful ways as well as to increase the knowledge of educators in parental involvement that is related to academic achievement. Early Childhood: We believe that parental involvement in education begins in the earliest years of life. We offer  a range of training and support services geared toward both early childhood educators and parents of children ages zero to five. Workshops: Workshops offered by the Florida PIRC at USF address a variety of topics for both educators and parents. All workshops contain components designed to encourage and enable parents to become more effectively involved in their child’s education. Workshops also are designed to empower and support educators in effectively collaborating with families to improve student achievement. ,News You Can Use: Visit this section of the site often for announcements about educational news and current events from the Florida PIRC at USF and its partners. Parental Involvement Learning Communities: The Florida Department of Education divides Florida into five educational policy regions. The Florida PIRC at USF has established, or is in the process of establishing, a regional parental involvement learning community in each of these regions. These groups meet regularly to share resources, collaborate on ideas, and build capacity for increasing parent involvement in each region of Florida. Technical Assistance: The Florida PIRC at USF provides schools, school districts, and organizations with technical assistance regarding the implementation of research based parental involvement programs and federal parental involvement requirements (NCLB, Title I, Section 1118). Outreach: The Florida PIRC at USF upholds the right of all Florida’s children to have the opportunity to succeed in school. With this mission in mind, outreach activities target especially families who may be at a disadvantage in becoming involved in their child’seducation due to educational reasons, language differences, and/or economic factors.813-974-5458, 3500 East Fletcher Avenue, Tampa, FL, 33613, Parents of school-age children.","3500 East Fletcher Avenue, Tampa, FL, 33613",28.0702343,-82.4198127,http://localhost:3000/blue_ribbon/partners/112.json
113,Francis House,"Francis House is a nonprofit interfaith respite center for men, women and children infected or affected by HIV / AIDS. Adults are provided a multitude of services including support groups, education, individual, group and substance abuse counseling, art and massage therapy, as well as recreational activities and field trips. Nutritious hot meals are also served. Francis House Provides: Spiritual and emotional support groups for adults Addictions Counseling Reflexology Mental Health Counseling Special Children's Programs (call for current listings) Food Pantry Confidential HIV Testing Educational enhancement classes Recreational and art programs Weekend retreats and other spiritual programs AIDS seminars for health care & social service workers, clergy & religious professionals A newsletter to keep donors, volunteers and participants informed of various programs and upcoming events Francis House is committed to serve with compassion and dignity while striving to enlighten lives with positive change. Francis House is dedicated to St. Francis of Assisi whose love for all people as sisters and brothers inspires our staff and volunteers. A day respite center for people infected or affected by HIV / AIDS, Francis House is the only respite program of its kind in the tri-city area of Tampa, St. Petersburg, and Clearwater.813-237-3066, 4703 North Florida Avenue, Tampa, FL, 33603 HIV/AIDS infected or affected individuals","4703 North Florida Avenue, Tampa, FL, 33603",27.988234,-82.459169,http://localhost:3000/blue_ribbon/partners/113.json
114,Freedom Playground,"Freedom Playground is Tampa's first boundless playground where children of all abilities can play side by side. The boundless playground designation comes from the National Center for Boundless Playgrounds and recognizes facilities that are inclusive for people of all abilities. The playground, located at Macfarlane Park, features easy-to-navigate surfaces and wide ramps as well as inclusive swings, seesaws, slides and sensory stimulation areas. The playground was made possible, in part, thanks to the Freedom Playground Foundation. A not for profit organization that raises money for barrier-free playgrounds and supports recreational opportunities for people of all abilities. The Freedom Playground Foundation partnered with the City of Tampa’s Parks and Recreation Department to find a site and share costs. The playground’s innovative design creates opportunities for structured and imaginative play for children with and without abilities so that, together, they can share the joy and freedom.813-348-1180, 1700 North Macdill Avenue, Tampa, FL, 33607, Open","1700 North Macdill Avenue, Tampa, FL, 33607",27.9572411,-82.4932168,http://localhost:3000/blue_ribbon/partners/114.json
115,"Gay, Lesbian, & Straight Education Network","The Gay, Lesbian & Straight Education Network strives to assure that each member of every school community is valued and respected regardless of sexual orientation or gender identity/expression. GLSEN envisions a future in which every child learns to respect and accept all people, regardless of sexual orientation or gender identity/expression. GLSEN, or the Gay, Lesbian & Straight Education Network, now in its 10th year, is the leading national education organization focused on ensuring safe schools for ALL students.813-238-1772, P.O. Box 7494, Tampa, FL, 33672, Open","P.O. Box 7494, Tampa, FL, 33672",27.9471489,-82.4596101,http://localhost:3000/blue_ribbon/partners/115.json
116,"Go-4-Kids Club , Greater Palm River","Tutoring for students' K-3rd grade in attending schools in zip 33619; Parent support group and benefit club benefits to all members of the Go-4-Kids Club.813-628-9179, 7454 Palm River Road, Tampa, FL, 33619 Attending school in zip code 33619","7454 Palm River Road, Tampa, FL, 33619",27.9411343,-82.3730764,http://localhost:3000/blue_ribbon/partners/116.json
117,Guardian ad Litem Program 13th Judicial Circuit,"Dependency,volunteer program, child advocacy: The Guardian Ad Litem Program recruits, trains & supports volunteers who advocate for abused & neglected children in court. The GAL Program is appointed by Judges in Dependency or Family Courts to represent the best interests of abused or neglected children in court.813-272-5110, 700 East Twigg Street, Tampa, FL, 33602To become Guardian must be 19 or older with a clean criminal background","700 East Twigg Street, Tampa, FL, 33602",27.95072,-82.454905,http://localhost:3000/blue_ribbon/partners/117.json
118,Gulfside Regional Hospice & St. Judes Church Support Group,"St. Jude's Church and Gulfside Regional Hospice are offering free grief and loss support services every Saturday at 4pm. With offices and hospice care facilities throughout Pasco County, it is the mission of Gulfside Regional Hospice, Inc. to provide compassionate, quality care to individuals and their loved ones facing life limiting illnesses. We will help you to live each day with dignity and in peace and comfort. Programs and Services: Core Services are available to  ALL patients. Scheduled visits are made by each discipline according to a comprehensive plan of care. Gulfside Regional Hospice’s medical and supportive care is available around the clock on an as needed basis. Nursing Services Nursing Care is the backbone of the services provided by Gulfside Regional Hospice. Nursing services include assessment, pain and symptom management, medication adjustment and personal care to meet the needs of individual patients. Hospice nurses are specially trained to evaluate pain and symptoms and to provide services, which alleviate the suffering, associated with terminal illness. Gulfside Regional Hospice’s nurses provides patient and family education on patient care and end of life issues. Gulfside Regional Hospice nurses make regularly scheduled visits and are available for on call visits and support around the clock. Physician’s Services Gulfside Regional Hospice Medical Directors are members of American Academy of Hospice and Palliative Medicine. They regularly review and consult with the Hospice nurses on each patient, visit the patients at home, and assist the families on patient care issues. They may also serve as consultants to the patient’s personal physician in the areas of pain and symptom management. Social Services Social workers support patients and their families in living with dignity and the highest degree of comfort physically, emotionally, socially and spiritually. Social workers enhance the meaning and quality of a patient’s life by providing emotional support to the patient and family, assistance in dealing with closure issues, help in understanding and completing advanced directives, help in understanding and utilizing the Medicare/Medicaid or insurance benefits. Social workers also help patients and families in finding and coordinating community resources. Counseling Services The pain experienced by a Hospice patient can be emotional and spiritual  as well as physical. Patients and family members often find it helpful to speak with a counselor about the questions and anxiety associated with the end of life. Gulfside Regional Hospice's counselors helps patients maintain contact with their faith communities as a source of comfort and strength. All Gulfside Regional Hospice’s employees respect the spiritual and lifestyle choices of our patients and their families. Spiritual Care Our team of dedicated chaplains offer services sensitive to the spiritual needs of those facing a life limiting illness. Spiritual care staff will work closely with the family’s clergy or other support systems. Click here for frequently asked questions about spiritual care. Bereavement Services Hospice’s special way of caring continues to extend to family members and other loved ones that must go on with their livesafter a Hospice patient dies. The goal of Hospice’s bereavement program is to assure the long term mental and physical wellbeing of survivors, by helping them adjust to their loss and learn new skills for living. All families of Hospice patient’s eligible to receive their full range of Hospice’s bereavement services after the Patient’s death. These services include: Telephone Assurance Program (TAP) Staffed by specially trained volunteers TAP provides a link between individuals and the Hospice program. Telephone volunteers give grieving survivors the assurance of an understanding ear, keep them informed of Hospice services, and provide additional support during the grieving process. TAP volunteers are also able to alert Hospice’s bereavement counselors to any special needs or difficulties the survivors may be experiencing. Individual and Family Counseling A death in the family disrupts the entire family system and family members respond to the death in a variety of ways. Family relationships, self–esteem communication and other facets of family life can be dramatically affected. Hospice’s bereavement counselors offer guidance and support to both individual family members and to the family unit in dealing with the grief process and encouraging healing to take place. They  also help to direct families to other community resources available to them. Bereavement Support Groups We have nine different support groups that meet weekly and emphasize various bereavement issues. Under the Hospice counselor’s leadership, members of the group share information, experiences and emotional support. The group emphasizes discussion and participation, and focus on various aspects of grief and the healing process. Children Services Children, unlike adults, cannot draw on past experiences to help them deal with death. Often, the adults in the family are fully occupied with their own grief and are unable to help their children cope. Hospice counselors provide specialized services to families in which have been affected by death. Individual and family counseling address the special needs of grieving children. Memorial Service Memorial Services are held twice a year. These interdenominational services provide an opportunity to remember loved ones and to bring a sense of closure to relationships, not just for the family members, but for Hospice Staff as well. These services are special times for remembering, for fellowship, and for celebrating life.813-951-2288, 2245 Old Gunn Hwy, Odessa, FL, 33556,Anyone with grief and loss needs","2245 Old Gunn Hwy, Odessa, FL, 33556",28.191823,-82.594679,http://localhost:3000/blue_ribbon/partners/118.json
120,Haitian American Organization for Population Activities and Education FAMILIES IMPACT CHILDREN (FIC),"We believe that only strong family structures can nurture the children, contribute to increase their school performance and develop their character through moral values. Then, the objective of the Families Impact Children (FIC) program is to strengthen families and communities, in order to provide the children with a better learning and development environment. The FICencompasses: Parent’s Early Childhood Awareness (PECA): The goal of this project is to develop parenting skills and understanding of early child development and prevent child abuse and neglect. We offer parenting education sessions to help parents participating efficiently in the behavioral, emotional, social and cognitive development of their children. Promoting Access to Services Systems (PASS): The goal of this project is to promote a better comprehension and use of social and economic services available for children and families. The PASS provides information and referral services on reproductive health, HIV/AIDS, STDs, early child development, health awareness, affordable childcare options and available financial assistance, parenting education resources, school readiness resources, driving under influence, substance abuse, women’s health, domestic violence, smoking prevention, etc. KIDS INITIATIVE OF DISCOVERY (KID) The Kid Initiative of Discovery (KID) program aims to provide children from 5  to 16 years old a strong and supportive cultural and learning environment to develop their readiness and full potential towards future social responsibilities. Then, our programs for children ages 5 to 16 include: Kid’s talent show, Drama / Story Telling workshops, Song and Music workshops, Computer Literacy for Kids, Youth HIV/AIDS outreach, Tutoring and after school help, French classes, And other teenage delinquency prevention programs. REFERRAL AND CONSULTING SERVICES (RCS) Through the Refer All and Consulting Services (RCS), the HOPE: Provides individuals in need with employment related services. Provides literacy classes, computer literacy classes, computer training, English as a Second Language classes, and test preparation tutoring to individuals in need. Provides volunteer interpreters for Haitian refugees and immigrants and other French speakers who are unable to communicate in English. Provides limited humanitarian assistance to families in need of emergency relief assistance. Refers individuals in need for support and social services to the appropriate agencies. Provides consultation, information and referral, translation, and other related technical assistance to refugees and immigrants of all ethnic groups in need. Provides tailored cultural competency training on Haitian culture. Provides ongoing management assistance to small businesses and not-for-profit organizations. Computer training and Internet access Center (CIC) The HOPE has a computer drop-in center “Computer Training and Internet Access Center (CIC)” where people of all ages and backgrounds can have free internet access services and attend free computer literacy classes. The CIC features: Computer Literacy: Computer Literacy classes are scheduled  to provide citizens of all ages and backgrounds with instructions about the Windows environment, the use of internet and word processing. Class sessions (Windows, Internet Explorer, Word Processing, Access, Excel. Etc) last one month for each topic. We accept up to ten students per class session. Applicants are selected on a first come first serve basis. Workplace Readiness Computer Instructions: This component provides low-income citizens with: Employment preparation session: how to write/type a resume, fill out a paper and electronic application, prepare for job interviews etc. Assistance in job search activities, especially by using the internet as an information resource. Computer Time for Children and Families: The Children and Families Empowerment component aims to provide parents with the opportunity to interact with their children by using the internet and computer related technologies. Once a week, parents can book a computer in advance for a three hour period to work with their children on a computer with internet. A volunteer is available to assist parents who lack computer and internet skills. Internet Access: The program provides free internet access to citizens of all ages and backgrounds. A one hour time limit is allowed per user. During the Computer Literacy session (2 hours) internet access is suspended to the public.813-562-3323, 4202 North 22Nd Street, Tampa, FL, 33680Haitian Americans and disadvantaged individuals living in the United States","4202 North 22Nd Street, Tampa, FL, 33680",27.983596,-82.435132,http://localhost:3000/blue_ribbon/partners/120.json
119,"Haitian Association Foundation of Tampa Bay, Inc.","Tutoring, Free medical Clinic our services are normally free. When children & families call us they pay $30.00 per hour + mileage. ** List of Names for translator** Gladise Armand 813-885- 4210 Ed Jeanpierre 813-239-2325 Home 813-429-4105 Cell Suzelle & Pierre Conze 813-689-6596 Maryse Lamour 813-653-9705 Claire Francisque , 813-889-8658 Fadia Richardson 813- 685-4211 after 5pm Claudette Francis 813-269-0817 Delia Syila 813-654-5265 after 5p  Joycelyne Jadotte 813-994-0593 Viola Cange 813-985-3729 Josette Toulne 813-289-3142 can go to doctors’ offices or to the hospitals for translations.813-289-3142, 4815 East Bush Boulevard, Tampa, FL, 33685, Open","4815 East Bush Boulevard, Tampa, FL, 33685",28.0321754,-82.4068452,http://localhost:3000/blue_ribbon/partners/119.json
121,Head Start,"Head Start is a federally funded, comprehensive child development program that encompasses all aspects of a child's development. Upon entry into the program each eligible three or four year old child receives required screening to determine their health status, developmental strengths, needs, and areas of concerns, such as the possibility of serious delay or disability. Through this process the child's strengths, interests, needs, and learning style allow for individualized curriculum experiences that support learning and development. Our Mission: The School District of Hillsborough County (SDHC) Head Start Program is committed to providing quality services to children and families with an emphasis on school readiness.813-744-8941, 207 Kelsey Lane, Tampa, FL, 33619, Open","207 Kelsey Lane, Tampa, FL, 33619",27.944185,-82.358532,http://localhost:3000/blue_ribbon/partners/121.json
122,HealthEase Healthy Kids,"Since 1994, HealthEase Kids has provided affordable health coverage to children in communities across the state. Our select group of doctors, hospitals and other providers are committed to helping you manage your child’s healthcare. With HealthEase Kids, there’s no cost for extra benefits like over-the-counter vitamins, medicines and health supplies, wellness programs and visits to your primary care physician for your child. Choose more benefits to help your child stay healthy: Free primary care doctor office visits Free first aid and personal care items (up to $10 each month) delivered to your home Prescription medications for $5 Free well child care Free annual/school physicals Free immunizations Free 24hour emergency care Free personal health advisor available 24/7.800-278-8178, P.O. Box 31372, Tampa, FL, 33631, Children","P.O. Box 31372, Tampa, FL, 33631",27.96,-82.53,http://localhost:3000/blue_ribbon/partners/122.json
124,Healthy Families Hillsborough,"This program is tailored to reduce and prevent child abuse, neglect and other childrearing dangers. Through Healthy Families Hillsborough, expecting and new mothers receive the vital training and assistance needed to nurture and rear healthy young children. With home visiting, parent support, education, and child development training activities, parents are given the tools to promote healthy, productive families. ,Healthy Families Hillsborough is a nationally accredited, evidence-based program that promotes positive parent-child interaction and childhood development among families of newborns in Hillsborough County. The goals of Healthy Families are to reduce the incidence of child abuse and neglect in targeted areas and to enhance parents’ ability to create stable and nurturing home environments. ,Healthy Families Offers: ,Child Development Screening and Education ,Parenting Skills Development and Activities ,Free Home Safety Evaluations ,Links to Community Services , Healthy Families Hillsborough is a voluntary, home visiting program for pregnant women or families with a newborn less 90 days old. Families are asked to commit to weekly home visits for the first six months and can remain in the program up to five years. The program serves families living in specific zip codes in Hillsborough County.

813-901-3401, 3924 Premier North Drive, Tampa, FL, 33618
Families with a new baby and have been assessed by Family Resource Coordinator and intake is completed by 3 months of baby's birth","3924 Premier North Drive, Tampa, FL, 33618",28.0385016,-82.5064692,http://localhost:3000/blue_ribbon/partners/124.json
123,Healthy Families Hillsborough,"Healthy Families offers pregnant women and families of newborns living in Hillsborough County and who are experiencing stressful life situations home visiting services that are delivered by trained family support workers. The family support worker is invited into the homes of families to: Offer support Promote positive parent-child relationships Promote healthy child development Enhance family functioning through the development of a trusting relationship Enhance problem solving skills and provide linkages to health and family support services families may need Services may begin prenatally or at the birth of the baby and are offered to families for up to five years. The intensity of service is based on the family's needs. Healthy Families builds on and coordinates with existing home visiting and family support services that are available (such as Florida's Healthy Start Initiative, Head Start, and Parents as Teachers) and is based on well researched critical elements that represent best practice in home visitation. Services provided by the program include: in-home parent education, bonding and attachment, in-home wellness education, tracking and referral for immunizations, developmental screenings for children, development of a Family Support Plan, crisis intervention, and Linkage to medical and other community-based services.
813-233-2800, 2806 North Armenia Avenue, Tampa, FL, 33607
Families who are pregnant or have a new baby residing in Hillsborough County","2806 North Armenia Avenue, Tampa, FL, 33607",27.965636,-82.4850464,http://localhost:3000/blue_ribbon/partners/123.json
125,Healthy Families Hillsborough Team 3 & 5,"Healthy Families offers pregnant women and families of newborns living in Hillsborough County and who are experiencing stressful life situations home visiting services that are delivered by trained family support workers. The family support worker is invited into the homes of families to: ,Offer support, Promote positive parent-child relationships, promote healthy child development, enhance family functioning through the development of a trusting relationship, enhance problem solving skills and provide linkages to health and family support services families may need, services may begin prenatally or at the birth of the baby and are offered to families for up to five years. ,The intensity of service is based on the family's needs. Healthy Families builds on and coordinates with existing home visiting and family support services that are available (such as Florida's Healthy Start Initiative, Head Start, and Parents as Teachers) and is based on well researched critical elements that represent best practice in home visitation. Services provided by the program include: ,in-home parent education, bonding and attachment, in-home wellness education, tracking and referral for immunizations, developmental screenings for children, development of a Family Support Plan, crisis intervention, and linkage to medical and other community-based services.

233-2800, 2806 North Armenia Avenue, Tampa, FL, 33607
Families who are pregnant or have a new baby residing in Hillsborough County","2806 North Armenia Avenue, Tampa, FL, 33607",27.965636,-82.4850464,http://localhost:3000/blue_ribbon/partners/125.json
126,Healthy Start Program,"The Healthy Start Program involves a holistic approach to maternal and child health, encompassing service planning, community involvement, funding and provision of services. Healthy Start provides moms, newborns and families with the resources, support and help they need to develop a healthy pregnancy and a healthy birth. *Is it based on income? Your participation is NOT based on your income level. You and your baby are eligible for Healthy Start based on the Prenatal or Postnatal Infant Screening Form. *Why should I enroll in Healthy Start? To provide your baby with the best possible start in life. Services, classes, and support groups are available to you during your pregnancy and after your baby is born. *How do I enroll in Healthy Start? As soon as you think you may be pregnant, schedule a visit with your obstetrician or health care provider. During this initial visit, ask for the Healthy Start Prenatal Risk Screen. This is a simple one page questionnaire that is completed by you and your medical provider. The answers to these questions are kept confidential and are used only to provide the best possible care for you and your baby. It's as easy as that and it's up to you! *What will Healthy Start do for me? Healthy Start provides free services including: Childbirth education Parenting education Smoking cessation classes Breastfeeding education Nutritional counseling Confidential counseling In-home nursing support Special support groups and much more...*How much does it cost? Healthy Start is a free program offered in the state of Florida. It is available to all pregnant women and families with babies less than one year old. *Is Healthy Start for babies too? Yes. Before you go home from the hospital or birth center, ask your nurse if your baby has received a Healthy Start Postnatal Infant Screening. This questionnaire can uncover factors that could affect your health or the baby's growth and development during the very important first year of life.813-871-7012, 2806 North Armenia, Tampa, FL, 33607 Pregnant women & women with babies less than one year old","2806 North Armenia, Tampa, FL, 33607",27.965636,-82.4850464,http://localhost:3000/blue_ribbon/partners/126.json
